index,url,valid,domain,title,description,image,published,archive,content,quote,language,keyword
https://www.focus.de/politik/ausland/trump-schickte-meteorologen-in-rente-haetten-sie-texas-sturmflut-frueher-vorhersagen-koennen_8d99b3bc-466c-4d49-9c9a-49b373e44c17.html,https://www.focus.de/politik/ausland/trump-schickte-meteorologen-in-rente-haetten-sie-texas-sturmflut-frueher-vorhersagen-koennen_8d99b3bc-466c-4d49-9c9a-49b373e44c17.html,0,www.focus.de,Trump schickte Meteorologen in Rente: Hätten sie Texas Sturmflut früher vorhersagen können?,Nach der Texas-Flut stehen Warnsysteme in der Kritik: Schlüsselstellen beim US-Wetterdienst waren wegen Trumps Frühpensionierungen unbesetzt.,https://quadro.burda-forward.de/ctf/3393d990-fb1a-4121-9f5f-cd37ce067ca2.ca65dce1-dda6-4bc6-acff-a79006562f03.png?im=RegionOfInterestCrop%3D%281200%2C630%29%2CregionOfInterest%3D%28422%2C374%29&hash=db4cec96fdc22b26e27ac45882a84468c0b061c70c1b36a16068c1379665de90,2025-07-06T07:37:18Z,,"<ul><li>Im Video oben: Tote nach Sturzflut in Texas - viele Kinder werden noch vermisst</li></ul>Nach der verheerenden Sturzflut im texanischen Hill Country, bei der mindestens 50 Menschen ums Leben … [+4079 chars]",,de,'Sturmflut'
https://www.welt.de/politik/ausland/article256361894/Sturzflut-in-Texas-Zahl-der-Toten-auf-100-heftige-Regenfaelle-erwartet.html,https://www.welt.de/politik/ausland/article256361894/Sturzflut-in-Texas-Zahl-der-Toten-auf-100-heftige-Regenfaelle-erwartet.html,0,www.welt.de,Zahl der Toten auf über 100 gestiegen – heftige Regenfälle erwartet,"Nach der Sturmflut in Texas steigt die Zahl der Toten weiter an. Unter den Opfern sind viele Kinder. Noch immer werden Menschen vermisst – und es drohen weitere, starke Regenfälle in den bereits betroffenen Gebieten.",https://images.welt.de/686c4aaad009353a0c963408/f992ae352b0145620d3e30b929ffc207-master/ci16x9-w1200/death-toll-rises-after-flash-floods-in-texas-hill-country,2025-07-07T22:44:07Z,,Die Zahl der Toten nach den verheerenden Sturzfluten im US-Bundesstaat Texas ist auf 104 gestiegen. Im besonders stark betroffenen Kerr County wurden die Leichen von 84 Menschen geborgen. Behördenang… [+3171 chars],,de,'Sturmflut'
