index,url,valid,domain,title,description,image,published,archive,content,quote,language,keyword
https://www.stern.de/gesellschaft/regional/hamburg-schleswig-holstein/gewaltige-schaeden--18-millionen-euro-fuer-damp-nach-ostseesturmflut-35792042.html,https://www.stern.de/gesellschaft/regional/hamburg-schleswig-holstein/gewaltige-schaeden--18-millionen-euro-fuer-damp-nach-ostseesturmflut-35792042.html,0,www.stern.de,Gewaltige Schäden: 18 Millionen Euro für Damp nach Ostseesturmflut,Im Oktober 2023 richtete eine Sturmflut große Schäden an der Ostseeküste an. Sie sind bis heute nicht komplett behoben. Nun gibt es gute Nachrichten für einen besonders betroffenen Jachthafen.,https://image.stern.de/35792044/t/TT/v1/w1440/r1.7778/-/08--6hb3vfgn4vv6axs2048jpeg---52c11482b1bc9b58.jpg,2025-06-08T03:00:43Z,,"Kopiere den aktuellen Link
Zur Merkliste hinzufügen
Im Oktober 2023 richtete eine Sturmflut große Schäden an der Ostseeküste an. Sie sind bis heute nicht komplett behoben. Nun gibt es gute Nachrich… [+3124 chars]",,de,'Sturmflut Ostsee'
